cod_mun,nom_mun,sig_uf,regiao,tx_aprov_ef_1,saeb_mat_ef_1,saeb_port_ef_1,ideb_ef_1,tx_aprov_ef_2,saeb_mat_ef_2,saeb_port_ef_2,ideb_ef_2,tx_aprov_em,saeb_mat_em,saeb_port_em,ideb_em,populacao,exp_vida,analfabetismo,tx_pobreza,pib_per_capita,mortalidade_inf,maternidade_inf,type,num_operadoras,0_a_2_mbs,2.5_a_5_mbs,6_a_10_mbs,11_a_15_mbs,15_a_25_mbs,acima_25_mbs
2928901,SAO DESIDERIO,BA,NORDESTE,88.7,205.26,198.71,5,85.7,238.5,249.27,3.8,74.9,252.39,253.44,3,27659,69.52,25.55,40.12,29.58,15.72,1.96,broadband,5,12.0,0.0,16.0,36.0,2.0,0.0
2928950,SAO DOMINGOS,BA,NORDESTE,92.9,183.91,178.62,4.4,87.2,265.88,258.68,4.2,86,282.09,289.36,4.3,9226,70.39,22.14,27.18,4.63,11.63,,broadband,3,14.0,0.0,6.0,18.0,29.0,32.0
2929008,SAO FELIX,BA,NORDESTE,96.4,202.84,194.08,4.9,85.8,232.74,228.15,3.3,75.3,232.56,234.86,2.6,14098,71.11,15.01,30.6,7.44,12.12,,broadband,3,0.0,0.0,9.0,0.0,0.0,6.0
2929057,SAO FELIX DO CORIBE,BA,NORDESTE,97.9,213.07,201,5.5,92.8,249.49,248.66,4.5,85.5,257.52,259.51,3.6,13048,72.03,16.83,28.94,6.77,4.22,0.42,broadband,3,0.0,0.0,0.0,0.0,0.0,12.0
2929107,SAO FELIPE,BA,NORDESTE,91.9,192.06,181.28,4.7,87.6,219.94,219.76,3.2,74.1,249.58,252.77,3,20305,72.21,22.64,38.65,5.52,14.08,,broadband,2,0.0,0.0,0.0,12.0,40.0,0.0
2929206,SAO FRANCISCO DO CONDE,BA,NORDESTE,88.2,206.82,190.14,4.6,83.7,215.19,215.3,3,75.9,233.84,236.15,2.7,33183,73.71,10.1,18.84,196.83,9.48,1.11,broadband,4,0.0,2.0,46.0,16.0,4.0,0.0
2929305,SAO GONCALO DOS CAMPOS,BA,NORDESTE,89.3,196.72,187.74,4.4,72.6,244.31,238.44,3.3,79,264.25,263.31,3.4,33283,70.14,15.03,23.86,13.59,14.49,,broadband,5,22.0,0.0,4.0,0.0,4.0,4.0
2929305,SAO GONCALO DOS CAMPOS,BA,NORDESTE,89.3,196.72,187.74,4.4,72.6,244.31,238.44,3.3,79,264.25,263.31,3.4,33283,70.14,15.03,23.86,13.59,14.49,,mobile,1,4.0,0.0,0.0,0.0,0.0,0.0
2929354,SAO JOSE DA VITORIA,BA,NORDESTE,84.8,190.13,180.13,4.3,91.1,208.17,212.69,2.9,70,ND,ND,-,5715,66.16,28.1,38.68,5.3,50.51,,broadband,2,2.0,0.0,0.0,0.0,0.0,0.0
2929503,SAO SEBASTIAO DO PASSE,BA,NORDESTE,97.2,217.71,208.77,5.5,85.7,230.92,236.84,3.8,80.5,227.09,237.93,2.9,42153,73.69,13.74,25.77,8.15,10.58,1.41,broadband,5,0.0,0.0,114.0,0.0,40.0,20.0
2929602,SAPEACU,BA,NORDESTE,95.8,187.48,177.98,4.6,94.4,219.51,220.99,3.7,90,247.82,242.18,3.4,16585,69.07,15.88,36.8,6.7,16.06,1.2,broadband,2,2.0,0.0,0.0,0.0,0.0,0.0
2929750,SAUBARA,BA,NORDESTE,92.7,198.16,193.62,5,92.7,219.42,222.31,3.8,62.3,215.74,222.23,2,11201,69.29,14.62,39.83,6.55,9.35,0.93,broadband,3,0.0,34.0,0.0,46.0,0.0,0.0
2929909,SEABRA,BA,NORDESTE,96.3,231.78,220.42,6.2,92.3,258.96,262.16,4.9,81.2,260.72,264.61,3.6,41798,70.63,16.1,39.46,6.49,21.96,0.34,broadband,3,0.0,2.0,22.0,20.0,50.0,28.0
2929909,SEABRA,BA,NORDESTE,96.3,231.78,220.42,6.2,92.3,258.96,262.16,4.9,81.2,260.72,264.61,3.6,41798,70.63,16.1,39.46,6.49,21.96,0.34,mobile,2,22.0,0.0,0.0,0.0,0.0,0.0
2930006,SEBASTIAO LARANJEIRAS,BA,NORDESTE,97.1,239.63,213.79,6.1,92.9,276.63,266.79,5.1,84.4,295.86,281.25,4.2,10371,71.61,24.78,35.31,4.4,12.05,1.2,broadband,2,0.0,0.0,0.0,0.0,6.0,0.0
2930105,SENHOR DO BONFIM,BA,NORDESTE,90.7,186.59,176.17,4.4,89.6,230.22,227.03,3.6,82.8,256.49,256.91,3.5,74419,71.36,16.31,30.31,6.54,12.93,0.6,broadband,5,156.0,44.0,137.0,104.0,7.0,142.0
2930204,SENTO SE,BA,NORDESTE,88.2,196.32,179.19,4.5,85.7,226.07,218.49,3.2,84.6,219.94,222.14,2.7,37425,71.68,24.54,49.51,6.48,21.11,1.92,broadband,2,0.0,14.0,0.0,0.0,0.0,0.0
2930303,SERRA DOURADA,BA,NORDESTE,98.3,195.88,188.5,5,92,229.42,234.52,4,88.4,ND,ND,-,18112,71.48,23.85,44.65,4.99,12.88,0.86,broadband,2,0.0,0.0,8.0,0.0,0.0,0.0
2930303,SERRA DOURADA,BA,NORDESTE,98.3,195.88,188.5,5,92,229.42,234.52,4,88.4,ND,ND,-,18112,71.48,23.85,44.65,4.99,12.88,0.86,mobile,1,10.0,0.0,0.0,0.0,0.0,0.0
2930501,SERRINHA,BA,NORDESTE,79.9,181.85,169.14,3.8,85.5,239.02,239.31,3.3,81.9,254.76,257.99,3.4,76762,71.66,17.01,31.96,6.6,13.16,0.9,broadband,5,70.0,0.0,0.0,2.0,38.0,332.0
2930501,SERRINHA,BA,NORDESTE,79.9,181.85,169.14,3.8,85.5,239.02,239.31,3.3,81.9,254.76,257.99,3.4,76762,71.66,17.01,31.96,6.6,13.16,0.9,mobile,3,38.0,130.0,78.0,0.0,0.0,0.0
2930709,SIMOES FILHO,BA,NORDESTE,85.8,199.5,194.6,4.6,83.7,225.18,228.17,3.1,71.2,255.2,262.81,3.1,118047,73.75,7.9,21.82,24.59,14.13,0.73,broadband,15,124.0,54.0,101.0,233.0,195.0,56.0
2930709,SIMOES FILHO,BA,NORDESTE,85.8,199.5,194.6,4.6,83.7,225.18,228.17,3.1,71.2,255.2,262.81,3.1,118047,73.75,7.9,21.82,24.59,14.13,0.73,mobile,5,162.0,0.0,2.0,18.0,0.0,0.0
2930774,SOBRADINHO,BA,NORDESTE,92.7,208.91,190.7,5.2,94.5,247.48,246.08,4.4,81.4,239.44,246.94,3.1,22000,69.89,18.35,27.53,10.8,23.09,0.92,broadband,5,4.0,2.0,36.0,63.0,18.0,16.0
2930774,SOBRADINHO,BA,NORDESTE,92.7,208.91,190.7,5.2,94.5,247.48,246.08,4.4,81.4,239.44,246.94,3.1,22000,69.89,18.35,27.53,10.8,23.09,0.92,mobile,1,0.0,0.0,20.0,0.0,0.0,0.0
2931004,TANHACU,BA,NORDESTE,92.7,227.77,207.67,5.7,86.6,ND,ND,-,77.2,264.85,261.65,3.4,20013,71.29,25.92,41.94,6.47,25.97,0.43,broadband,3,12.0,0.0,0.0,12.0,4.0,2.0
2931004,TANHACU,BA,NORDESTE,92.7,227.77,207.67,5.7,86.6,ND,ND,-,77.2,264.85,261.65,3.4,20013,71.29,25.92,41.94,6.47,25.97,0.43,mobile,1,4.0,0.0,0.0,0.0,0.0,0.0
2931350,TEIXEIRA DE FREITAS,BA,NORDESTE,85.7,213.58,203.02,4.9,83.5,259.04,259.19,4,75.8,275.62,279.96,3.5,138341,73.0,14.65,15.92,9.37,7.98,1.33,broadband,9,585.0,182.0,46.0,136.0,151.0,1509.0
2931350,TEIXEIRA DE FREITAS,BA,NORDESTE,85.7,213.58,203.02,4.9,83.5,259.04,259.19,4,75.8,275.62,279.96,3.5,138341,73.0,14.65,15.92,9.37,7.98,1.33,mobile,4,150.0,88.0,12.0,0.0,0.0,0.0
2931509,TEOFILANDIA,BA,NORDESTE,79.2,215.96,199.28,4.5,84,257.6,247.19,3.6,86.8,ND,ND,-,21482,69.22,24.94,41.56,4.28,6.45,1.61,broadband,2,0.0,0.0,2.0,0.0,0.0,0.0
2931806,TREMEDAL,BA,NORDESTE,86.3,225.56,212.48,5.4,87,252.75,251.26,4,79.6,251.62,256.28,3.2,17029,69.94,30.61,42.9,4.32,5.49,,broadband,3,0.0,6.0,0.0,0.0,0.0,6.0
2931905,TUCANO,BA,NORDESTE,86.9,214.19,201.47,5,84.7,253.85,246.53,3.6,78.8,255.9,260.91,3.5,52418,67.69,29.39,47.22,5.38,15.76,0.88,broadband,2,8.0,0.0,0.0,0.0,22.0,18.0
2932002,UAUA,BA,NORDESTE,89.9,213.05,198.57,5.3,76,260.01,261.28,4,76.5,262.44,269.57,3.5,24294,69.84,23.51,47.54,4.93,18.46,0.31,broadband,2,24.0,0.0,0.0,0.0,0.0,0.0
2932101,UBAIRA,BA,NORDESTE,92.1,208.77,198.52,5.1,81.6,235.47,242.11,3.5,75.4,274.6,267.37,3.5,19750,70.54,29.91,43.77,5.95,16.6,0.83,broadband,2,2.0,0.0,0.0,0.0,0.0,0.0
2932200,UBAITABA,BA,NORDESTE,82.7,212.62,196.39,5,88,263.47,266.6,4.2,56.6,273.79,281.59,2.7,20691,71.04,21.32,35.38,6.63,13.03,0.98,broadband,3,24.0,0.0,0.0,32.0,0.0,0.0
2932309,UBATA,BA,NORDESTE,84.8,187.1,175.14,4,79.5,231.23,227.51,2.9,76.2,ND,ND,-,25004,72.29,26.77,40.02,4.55,18.69,0.47,broadband,3,68.0,0.0,44.0,28.0,0.0,0.0
2932408,UIBAI,BA,NORDESTE,89.7,194.05,178.41,4.5,92.6,245.65,251.2,4.4,66.4,257.32,253.85,2.7,13625,70.46,16.56,38.28,4.43,5.26,0.53,broadband,2,0.0,0.0,0.0,0.0,20.0,0.0
2932457,UMBURANAS,BA,NORDESTE,86.5,188.47,175.26,4.2,88.6,239.31,236.43,3.6,71.8,ND,ND,-,17000,67.31,25.36,59.73,5.3,5.81,1.74,broadband,2,0.0,0.0,0.0,0.0,0.0,4.0
2932507,UNA,BA,NORDESTE,88.2,211.81,196.15,4.8,82.2,ND,ND,-,72.5,ND,ND,-,24110,67.61,25.35,34.41,8.8,24.69,2.47,broadband,2,18.0,0.0,0.0,0.0,0.0,0.0
2932606,URANDI,BA,NORDESTE,86,227.72,224.16,6,61.1,ND,ND,-,86.1,267.96,256.52,3.7,16466,70.95,23.24,30.41,6.25,19.32,0.48,broadband,2,0.0,0.0,0.0,0.0,10.0,18.0
2932705,URUCUCA,BA,NORDESTE,86.3,190.27,182.4,4.2,79.2,217.61,219.28,2.9,76.9,251.02,257.11,3.2,19837,70.45,21.91,25.88,6.07,17.86,1.07,broadband,3,0.0,32.0,19.0,6.0,41.0,31.0
2932705,URUCUCA,BA,NORDESTE,86.3,190.27,182.4,4.2,79.2,217.61,219.28,2.9,76.9,251.02,257.11,3.2,19837,70.45,21.91,25.88,6.07,17.86,1.07,mobile,2,4.0,0.0,0.0,0.0,0.0,0.0
2932903,VALENCA,BA,NORDESTE,83.1,196.77,188.57,4.1,85.6,248.08,251.84,3.5,76.3,261.93,268.25,3.5,88673,71.65,19.2,30.24,9.48,16.2,0.97,broadband,6,92.0,148.0,14.0,278.0,465.0,368.0
2932903,VALENCA,BA,NORDESTE,83.1,196.77,188.57,4.1,85.6,248.08,251.84,3.5,76.3,261.93,268.25,3.5,88673,71.65,19.2,30.24,9.48,16.2,0.97,mobile,2,80.0,0.0,46.0,134.0,0.0,0.0
2933000,VALENTE,BA,NORDESTE,94.7,212.59,204.63,5.5,92.8,242,237.09,4.1,86,266.18,267.88,3.8,24560,68.75,16.14,21.48,4.95,28.78,,broadband,5,72.0,18.0,15.0,4.0,75.0,89.0
2933059,VARZEA DA ROCA,BA,NORDESTE,81.5,207,186.08,4.3,83.5,229.39,220.37,2.9,70.3,256.48,260.77,3,13786,71.5,28.9,46.33,4.0,11.98,,broadband,4,16.0,13.0,0.0,38.0,8.0,22.0
2933059,VARZEA DA ROCA,BA,NORDESTE,81.5,207,186.08,4.3,83.5,229.39,220.37,2.9,70.3,256.48,260.77,3,13786,71.5,28.9,46.33,4.0,11.98,,mobile,1,16.0,0.0,0.0,0.0,0.0,0.0
2933158,VARZEA NOVA,BA,NORDESTE,84.3,204.32,190.4,4.7,78.8,243.39,248.03,3.8,79.7,257.55,258.66,3.4,13073,66.12,23.57,45.93,5.18,9.3,0.47,broadband,2,0.0,0.0,0.0,0.0,0.0,18.0
2933174,VARZEDO,BA,NORDESTE,91.3,181.35,183.73,4.6,70.4,254.46,246.26,4.1,72.8,274.72,287.45,3.7,9109,70.18,26.23,38.23,6.65,15.75,0.79,broadband,2,0.0,0.0,0.0,8.0,0.0,10.0
2933208,VERA CRUZ,BA,NORDESTE,94,205.08,195.36,4.8,92.3,229.37,230.85,3.5,64.4,232.75,239.03,2.5,37567,74.02,10.76,30.59,8.03,10.27,0.62,broadband,7,31.0,0.0,11.0,4.0,34.0,20.0
2933208,VERA CRUZ,BA,NORDESTE,94,205.08,195.36,4.8,92.3,229.37,230.85,3.5,64.4,232.75,239.03,2.5,37567,74.02,10.76,30.59,8.03,10.27,0.62,mobile,4,16.0,2.0,0.0,18.0,0.0,0.0
2933307,VITORIA DA CONQUISTA,BA,NORDESTE,93.9,223.23,212.06,5.6,87.9,259.28,260.1,4.5,80.3,275.94,276.84,3.7,306866,72.3,13.31,18.07,11.94,14.8,0.54,broadband,20,489.0,443.0,1099.0,582.0,1381.0,2316.0
2933307,VITORIA DA CONQUISTA,BA,NORDESTE,93.9,223.23,212.06,5.6,87.9,259.28,260.1,4.5,80.3,275.94,276.84,3.7,306866,72.3,13.31,18.07,11.94,14.8,0.54,mobile,6,1158.0,12.0,110.0,42.0,0.0,0.0
2933406,WAGNER,BA,NORDESTE,98.6,235.07,224.46,6.5,93.1,246.52,236.07,4.4,68.3,276.97,272.39,3.3,8983,69.2,21.58,39.77,4.96,24.0,1.6,broadband,2,10.0,0.0,0.0,0.0,0.0,0.0
2933406,WAGNER,BA,NORDESTE,98.6,235.07,224.46,6.5,93.1,246.52,236.07,4.4,68.3,276.97,272.39,3.3,8983,69.2,21.58,39.77,4.96,24.0,1.6,mobile,1,14.0,0.0,0.0,0.0,0.0,0.0
2933455,WANDERLEY,BA,NORDESTE,93,218.74,204.13,5.5,88.8,239.29,238.73,3.9,83.4,259.64,268.51,3.7,12485,70.82,24.77,47.09,6.76,17.14,,broadband,2,16.0,0.0,0.0,0.0,0.0,0.0
2933604,XIQUE-XIQUE,BA,NORDESTE,90.9,194.77,183.69,4.7,92.4,227.5,231.66,3.8,88.9,218.05,224.54,2.8,45536,69.48,22.21,44.21,4.71,22.78,1.65,broadband,2,0.0,0.0,0.0,2.0,34.0,0.0
3100203,ABAETE,MG,SUDESTE,99.2,250.28,234.63,6.9,91.7,284.74,282.02,4.9,71.8,305.98,296.93,3.9,22690,75.9,8.72,6.69,12.12,12.3,0.41,broadband,4,0.0,6.0,8.0,20.0,27.0,34.0
3100203,ABAETE,MG,SUDESTE,99.2,250.28,234.63,6.9,91.7,284.74,282.02,4.9,71.8,305.98,296.93,3.9,22690,75.9,8.72,6.69,12.12,12.3,0.41,mobile,2,24.0,0.0,0.0,26.0,0.0,0.0
3100302,ABRE CAMPO,MG,SUDESTE,98.9,241.27,227.54,6.6,93.5,284.54,266.72,5.2,85.9,309.54,300.21,4.8,13311,74.36,12.27,23.33,9.09,0.0,,broadband,2,0.0,0.0,14.0,0.0,0.0,0.0
3100500,ACUCENA,MG,SUDESTE,99,241.79,224.56,6.6,94.4,261.19,257.22,4.5,89.8,267.64,262.45,3.9,10276,75.66,19.81,30.7,6.24,0.0,0.88,broadband,2,0.0,0.0,0.0,8.0,0.0,0.0
3100609,AGUA BOA,MG,SUDESTE,99.1,240.41,221.69,6.5,87.2,249.89,246.37,4.3,82.7,260.24,253.82,3.4,15195,72.94,27.42,31.79,6.14,15.79,2.11,broadband,2,2.0,0.0,0.0,0.0,0.0,0.0
3100906,AGUAS FORMOSAS,MG,SUDESTE,99.2,221.34,205.35,5.9,92.9,247.52,249.34,4.5,80.3,260.75,260.71,3.4,18479,73.63,24.4,31.69,7.62,19.69,0.39,broadband,3,38.0,34.0,0.0,0.0,0.0,0.0
3101003,AGUAS VERMELHAS,MG,SUDESTE,100,229.02,214.96,6.2,92.5,245.7,246.04,4.3,92.1,258.21,258.28,3.9,12722,73.46,27.57,33.19,9.04,0.0,1.73,broadband,3,0.0,0.0,2.0,2.0,8.0,0.0
3101003,AGUAS VERMELHAS,MG,SUDESTE,100,229.02,214.96,6.2,92.5,245.7,246.04,4.3,92.1,258.21,258.28,3.9,12722,73.46,27.57,33.19,9.04,0.0,1.73,mobile,1,10.0,0.0,0.0,0.0,0.0,0.0
3101102,AIMORES,MG,SUDESTE,100,226.07,218.29,6.2,93.1,258.43,247.99,4.8,77.8,283.49,290.9,4,24959,73.58,14.49,14.09,10.6,0.0,,broadband,5,14.0,25.0,27.0,2.0,0.0,13.0
3101201,AIURUOCA,MG,SUDESTE,95.3,263.49,244.39,6.9,85.1,286.94,274.29,5.1,77.8,304.41,302.14,4.3,6162,77.23,14.07,11.7,10.52,0.0,,broadband,2,0.0,0.0,2.0,0.0,0.0,0.0
3101300,ALAGOA,MG,SUDESTE,91.1,237.14,218.47,5.9,95.8,285.76,256.21,5.2,86.6,308.12,287.64,4.6,2709,74.93,14.44,17.57,7.57,0.0,,mobile,1,4.0,0.0,0.0,0.0,0.0,0.0
3101409,ALBERTINA,MG,SUDESTE,100,248.44,226.96,6.8,100,ND,ND,-,88.3,297.09,287.71,4.6,2913,73.76,11.94,3.02,17.13,0.0,,mobile,1,6.0,0.0,0.0,0.0,0.0,0.0
3101508,ALEM PARAIBA,MG,SUDESTE,93.1,218.42,204.17,5.5,90.6,250.78,249.77,4,74.8,266.93,263.58,3.4,34349,76.43,6.36,9.22,15.22,19.66,0.25,broadband,7,12.0,0.0,49.0,1.0,84.0,38.0
3101607,ALFENAS,MG,SUDESTE,99.5,229.51,218.28,6.3,90.8,269.15,265.52,4.9,81.3,285.69,286.03,4.3,73774,75.45,5.77,5.53,19.23,14.03,0.6,broadband,9,135.0,99.0,249.0,187.0,190.0,779.0
3101607,ALFENAS,MG,SUDESTE,99.5,229.51,218.28,6.3,90.8,269.15,265.52,4.9,81.3,285.69,286.03,4.3,73774,75.45,5.77,5.53,19.23,14.03,0.6,mobile,4,204.0,0.0,64.0,60.0,0.0,0.0
3101706,ALMENARA,MG,SUDESTE,88.4,201.66,190.89,4.8,81.9,245.49,248.81,3.9,82.4,288.08,289.12,4.2,38775,73.18,21.8,25.31,7.58,12.24,0.7,broadband,6,24.0,73.0,12.0,0.0,140.0,18.0
3101706,ALMENARA,MG,SUDESTE,88.4,201.66,190.89,4.8,81.9,245.49,248.81,3.9,82.4,288.08,289.12,4.2,38775,73.18,21.8,25.31,7.58,12.24,0.7,mobile,1,38.0,0.0,0.0,0.0,0.0,0.0
3101805,ALPERCATA,MG,SUDESTE,98.9,211.38,199.27,5.5,85.9,251.17,230.67,3.7,79,ND,ND,-,7172,74.43,16.13,15.19,6.78,0.0,1.09,broadband,2,0.0,0.0,0.0,4.0,0.0,0.0
3101904,ALPINOPOLIS,MG,SUDESTE,99.4,243.58,227.94,6.7,97.6,272.01,256.5,5.3,88.5,288.43,277.91,4.3,18488,76.71,7.69,8.46,11.68,4.39,0.88,broadband,3,0.0,0.0,0.0,0.0,58.0,14.0
3102001,ALTEROSA,MG,SUDESTE,98.8,257.28,229.41,7,99.3,274.48,257.12,5.4,76.8,ND,ND,-,13717,75.83,10.4,12.4,9.75,5.38,0.54,broadband,4,0.0,0.0,0.0,0.0,4.0,12.0
3102100,ALTO RIO DOCE,MG,SUDESTE,98.3,241.92,216.03,6.3,87.6,282.59,270.82,5.1,85.8,275.58,271.04,4,12159,74.7,14.66,29.5,7.54,45.05,1.8,broadband,2,10.0,0.0,0.0,0.0,0.0,0.0
3102308,ALVINOPOLIS,MG,SUDESTE,99.3,235.9,219.53,6.4,90.9,229.61,229.65,4,93,255.06,249.7,3.7,15261,74.34,11.24,14.05,11.43,32.05,1.28,broadband,2,0.0,0.0,0.0,0.0,0.0,0.0
3102605,ANDRADAS,MG,SUDESTE,99.7,239.86,229.01,6.7,94.5,275.11,273.41,5.5,83.8,292.22,295.01,4.4,37270,77.69,8.47,2.51,14.05,11.83,0.79,broadband,2,2.0,36.0,74.0,20.0,32.0,140.0
3102605,ANDRADAS,MG,SUDESTE,99.7,239.86,229.01,6.7,94.5,275.11,273.41,5.5,83.8,292.22,295.01,4.4,37270,77.69,8.47,2.51,14.05,11.83,0.79,mobile,1,28.0,0.0,0.0,0.0,0.0,0.0
3102704,CACHOEIRA DE PAJEU,MG,SUDESTE,98.5,216.15,199.55,5.7,92.3,247.82,256.8,4.7,89.2,258.19,263,3.8,8959,71.25,27.43,40.59,6.19,25.64,,broadband,2,0.0,0.0,0.0,0.0,2.0,12.0
3102803,ANDRELANDIA,MG,SUDESTE,100,245.17,230.91,6.8,87.5,261.56,250.37,4.5,84.1,ND,ND,-,12173,74.06,10.86,14.75,10.37,9.01,,broadband,2,0.0,6.0,4.0,0.0,0.0,0.0
3102852,ANGELANDIA,MG,SUDESTE,100,240.11,223.32,6.6,94.6,248.58,243.68,4.6,88.2,267.39,272.15,4,8003,70.36,25.48,34.97,6.24,19.42,,broadband,2,0.0,0.0,0.0,0.0,0.0,10.0
3102902,ANTONIO CARLOS,MG,SUDESTE,99.2,233.37,226.26,6.5,95.8,264.5,259.46,5.1,87.9,282.55,277.8,4.2,11114,75.3,11.56,16.85,8.08,23.08,,broadband,3,0.0,0.0,8.0,8.0,4.0,12.0
3102902,ANTONIO CARLOS,MG,SUDESTE,99.2,233.37,226.26,6.5,95.8,264.5,259.46,5.1,87.9,282.55,277.8,4.2,11114,75.3,11.56,16.85,8.08,23.08,,mobile,2,8.0,0.0,0.0,0.0,0.0,0.0
3103009,ANTONIO DIAS,MG,SUDESTE,97.5,230.97,217.37,6.3,92.5,259.29,251.12,4.5,92.2,286.02,286.82,4.6,9565,75.93,15.74,22.14,9.95,21.05,,broadband,5,2.0,4.0,3.0,0.0,0.0,0.0
3103405,ARACUAI,MG,SUDESTE,99.6,221.95,210.05,6,88.1,247.47,248.44,4.3,88.2,275.71,274.12,4.1,36013,74.27,17.35,29.55,6.5,16.28,0.7,broadband,4,148.0,34.0,16.0,4.0,74.0,24.0
3103504,ARAGUARI,MG,SUDESTE,99.1,238.09,226.01,6.5,96.2,262.07,260.63,5.1,89.5,278.94,278.92,4.3,109801,77.28,4.8,4.22,22.29,14.78,0.77,broadband,8,64.0,12.0,34.0,36.0,2.0,511.0
3103504,ARAGUARI,MG,SUDESTE,99.1,238.09,226.01,6.5,96.2,262.07,260.63,5.1,89.5,278.94,278.92,4.3,109801,77.28,4.8,4.22,22.29,14.78,0.77,mobile,4,134.0,130.0,2.0,76.0,0.0,0.0
3103751,ARAPORA,MG,SUDESTE,91.8,241.55,214.02,6.1,90.8,285.15,270.59,5,76.5,ND,ND,-,6144,73.78,8.29,7.81,106.93,8.0,0.8,broadband,2,0.0,0.0,0.0,0.0,0.0,0.0
3103900,ARAUJOS,MG,SUDESTE,100,266.42,244.96,7.5,99.1,259,248.11,5,92.7,286.27,283.23,4.6,7883,76.27,8.1,1.36,19.88,10.64,2.13,broadband,3,0.0,0.0,18.0,0.0,10.0,0.0
3104007,ARAXA,MG,SUDESTE,96.9,247.94,234.19,6.8,94.1,278.09,274.52,5.3,82.8,306.57,301.02,4.6,93672,76.49,4.2,2.91,30.61,9.25,0.46,broadband,7,146.0,104.0,70.0,6.0,130.0,671.0
3104007,ARAXA,MG,SUDESTE,96.9,247.94,234.19,6.8,94.1,278.09,274.52,5.3,82.8,306.57,301.02,4.6,93672,76.49,4.2,2.91,30.61,9.25,0.46,mobile,3,148.0,40.0,66.0,6.0,0.0,0.0
3104106,ARCEBURGO,MG,SUDESTE,97.5,238.15,216,6.2,88.8,260.19,249.05,4.5,80.9,272.43,271.08,3.7,9509,73.61,10.82,2.94,16.64,13.89,,broadband,2,0.0,4.0,0.0,0.0,0.0,0.0
3104205,ARCOS,MG,SUDESTE,100,239.66,224.84,6.6,98.9,273.65,268.27,5.5,92.9,291.63,293.92,4.8,36597,77.43,4.94,4.34,18.43,16.06,0.4,broadband,5,0.0,22.0,12.0,32.0,98.0,242.0
3104205,ARCOS,MG,SUDESTE,100,239.66,224.84,6.6,98.9,273.65,268.27,5.5,92.9,291.63,293.92,4.8,36597,77.43,4.94,4.34,18.43,16.06,0.4,mobile,2,32.0,0.0,0.0,0.0,0.0,0.0
3104304,AREADO,MG,SUDESTE,100,253.91,231.06,7,98.7,283.72,268.02,5.6,85.7,295.66,292.48,4.5,13731,75.84,7.2,5.64,9.71,12.9,,broadband,2,0.0,0.0,0.0,0.0,0.0,24.0
3104304,AREADO,MG,SUDESTE,100,253.91,231.06,7,98.7,283.72,268.02,5.6,85.7,295.66,292.48,4.5,13731,75.84,7.2,5.64,9.71,12.9,,mobile,1,0.0,0.0,0.0,20.0,0.0,0.0
3104502,ARINOS,MG,SUDESTE,100,218.06,210.32,5.9,96.7,246.03,245.41,4.6,90.3,282.13,276.61,4.3,17674,73.88,14.98,35.37,7.44,28.71,0.48,broadband,3,0.0,16.0,32.0,20.0,0.0,0.0
3104601,ASTOLFO DUTRA,MG,SUDESTE,97.7,239.83,221.56,6.4,88.2,262.84,256.14,4.7,83.4,285.5,283.61,4.2,13049,76.5,6.97,6.34,13.13,31.5,,broadband,3,22.0,0.0,0.0,0.0,0.0,18.0
3104809,AUGUSTO DE LIMA,MG,SUDESTE,91.7,221.5,205.97,5.7,98.5,250.61,254.54,4.9,97.5,ND,ND,-,4960,73.9,14.47,15.61,9.03,0.0,,broadband,2,0.0,0.0,0.0,0.0,0.0,0.0
3104908,BAEPENDI,MG,SUDESTE,96.8,239.28,227.63,6.5,95.3,260.79,261.28,5.1,85,282.15,279.27,4.1,18307,74.97,10.05,15.28,9.33,15.87,,broadband,4,2.0,28.0,0.0,0.0,22.0,32.0
3105004,BALDIM,MG,SUDESTE,100,236.02,218.97,6.4,93.5,260.48,250.64,4.8,93.1,274.75,269.23,4.3,7913,72.21,9.32,15.92,8.42,26.67,,broadband,2,0.0,0.0,0.0,0.0,12.0,0.0
3105103,BAMBUI,MG,SUDESTE,100,251.03,234.92,7,88.6,267.27,260.48,4.6,79.5,306.5,292.33,4.3,22734,77.2,7.62,4.27,16.11,8.55,,broadband,6,0.0,42.0,108.0,6.0,40.0,44.0
3105103,BAMBUI,MG,SUDESTE,100,251.03,234.92,7,88.6,267.27,260.48,4.6,79.5,306.5,292.33,4.3,22734,77.2,7.62,4.27,16.11,8.55,,mobile,2,44.0,0.0,0.0,82.0,0.0,0.0
3105301,BANDEIRA DO SUL,MG,SUDESTE,92.8,237.09,225.27,6.4,96.9,285.64,265.6,5.4,87.6,287.9,280.84,4.3,5338,73.14,9.71,3.98,7.65,14.71,1.47,broadband,4,4.0,6.0,18.0,12.0,4.0,0.0
3105301,BANDEIRA DO SUL,MG,SUDESTE,92.8,237.09,225.27,6.4,96.9,285.64,265.6,5.4,87.6,287.9,280.84,4.3,5338,73.14,9.71,3.98,7.65,14.71,1.47,mobile,2,16.0,12.0,0.0,0.0,0.0,0.0
3105400,BARAO DE COCAIS,MG,SUDESTE,95,234.41,226.18,6.1,91.3,257.01,252.01,4.5,81.9,285.27,280.82,4,28442,76.46,4.67,10.31,13.3,18.87,0.27,broadband,2,0.0,0.0,0.0,32.0,52.0,72.0
